7909	2744	1902	
2286	7404	6562	
9856	311	457	
470	9110	9685	
8823	1657	493	
5214	5141	4814	
7255	2121	2055	
2574	8530	8296	
4272	4476	6016	
7902	2065	1763	
528	9008	9241	
4930	4219	5284	
795	9671	9899	
9067	262	972	
1886	7248	7346	
4584	6177	4913	
551	9833	9444	
4051	6265	5132	
5308	4785	5626	
5604	5239	3897	
4075	5084	5304	
6370	4974	2303	
3198	6514	6985	
5436	4401	5459	
5534	5358	3518	
7024	1872	3862	
7057	4143	2366	
2841	7751	7626	
8567	1722	1455	
1103	9710	9183	
7430	2616	1363	
6347	3650	4728	
2486	7640	6568	
1387	7919	8387	
7496	2531	2158	
6765	4163	4015	
424	9943	9536	
9874	338	325	
474	9074	9478	
5897	4876	3679	
5009	4177	4787	
9080	1400	1596	
8142	2779	1461	
2661	7224	7381	
7339	2827	3479	
8918	1141	606	
3268	5887	7513	
7156	1755	1920	
1980	8592	8388	
1729	8455	8007	
4351	6094	6408	
7657	2668	3355	
9556	840	688	
4357	6657	6855	
4761	6012	4888	
9475	219	261	
24	9893	9997	
2366	7064	7874	
5507	5291	3489	
2934	7603	5901	
2584	7760	7004	
9439	984	938	
7457	3685	3590	
9009	1723	1315	
5128	5967	4362	
8629	870	970	
7589	1812	2416	
3767	5336	6046	
7867	1445	1896	
1714	7681	9033	
7875	2494	1285	
6659	2488	2604	
6014	4074	5215	
5799	3378	3608	
3584	5348	5664	
8959	1426	820	
2819	7654	7296	
8500	1568	1419	
5427	5641	4491	
9000	424	1222	
3986	6219	6713	
767	8660	8898	
5613	5358	4985	
970	8638	9370	
3461	5678	5329	
2169	6713	6831	
2121	8770	7821	
243	10084	9779	
3066	8071	5965	
6720	2285	2740	
7501	2990	2194	
3128	6043	7203	
5319	4069	6047	
9453	335	1029	
6578	2577	3224	
8384	1624	1315	
4109	5410	6893	
4018	6500	5337	
1578	8165	8799	
2261	8376	6974	
1464	9298	8974	
4183	5394	5982	
3323	5445	7990	
4210	6300	6443	
808	8837	9277	
5976	3655	4588	
1008	8938	8880	
7722	1714	2979	
4321	5254	4316	
1086	8306	9454	
9426	325	588	
8122	2535	1758	
1531	7947	9144	
8662	1349	1281	
3577	7735	6800	
1266	8397	8585	
7102	3052	1638	
9804	-89	45	
7422	2271	2890	
9264	1436	1454	
5465	3761	5594	
1907	8045	7827	
2252	7201	7672	
1106	8796	8237	
8665	825	2222	
9630	281	132	
1566	8037	7469	
5923	3796	4338	
7990	3045	1294	
2095	6924	7733	
8174	1235	1292	
8392	1240	1164	
5921	3159	4110	
2614	8381	6275	
9533	582	21	
8808	496	1895	
3399	7338	7814	
3567	7155	6917	
9714	703	585	
2835	6892	7205	
1987	6928	7338	
430	9338	9253	
8737	393	2026	
6795	2869	2548	
7598	3350	2171	
9749	373	513	
4791	6380	6184	
2898	8048	6566	
4650	5239	5229	
5724	5291	3904	
4573	4891	6197	
9952	-110	186	
8536	2268	1084	
8979	192	326	
9757	377	166	
7121	3127	3837	
2768	8483	6766	
263	10004	9713	
6677	4402	2388	
9079	1045	1453	
7607	1916	1575	
5493	3729	3281	
4723	6017	6208	
5181	3758	5459	
4925	5302	6226	
7618	1935	1684	
8823	1632	1831	
5824	3611	5200	
504	9413	9501	
3017	6541	6096	
7397	3708	2187	
4737	4247	5838	
9269	624	642	
3460	5842	7430	
419	9870	10001	
5863	4230	3372	
5622	5514	4643	
9367	-13	1075	
9687	4	-162	
2882	7115	7863	
5580	3497	4243	
6788	3946	2355	
3963	4708	5882	
2054	8709	8830	
7709	2376	2321	
314	9724	9721	
9960	28	167	
2810	7793	6992	
5588	5260	5588	
5073	4940	6212	
7000	3355	4094	
6470	4301	2375	
3952	5669	7373	
6996	2210	3042	
7790	1877	1214	
7071	2073	2901	
3119	8017	7238	
4686	4732	4011	
8940	676	941	
154	9587	10169	
2554	8395	7479	
4851	5164	4298	
9603	-10	665	
4437	5944	4660	
5567	3863	3800	
3821	6184	5859	
3505	7437	6862	
4309	4838	5880	
3212	6078	6383	
8926	1509	1092	
6382	3295	2929	
48	9931	9880	
12	9955	10044	
8749	1705	407	
7409	3489	2105	
4601	6552	6786	
7606	2422	3054	
483	9714	9238	
3382	7474	7129	
9461	122	258	
8495	640	1247	
2373	8360	7042	
9345	725	1134	
9732	163	11	
5314	4617	3579	
5953	4571	3570	
2665	8230	6886	
3509	5504	5797	
7358	2864	3174	
9746	400	359	
6072	2700	2907	
5771	2919	4723	
6708	3301	2137	
446	9583	9391	
1434	9129	7842	
5670	4377	3460	
1633	8872	7606	
3664	6824	5799	
9548	450	957	
1299	8703	8166	
5416	5871	5662	
2325	7358	7263	
779	9893	9147	
4259	6912	4875	
2645	6665	6947	
9592	92	240	
1100	8317	8148	
5253	5618	5933	
4851	4423	4800	
8273	1986	1783	
7433	2666	1351	
8470	1535	1661	
4749	6401	5030	
8051	1924	2089	
7393	3195	3396	
9481	25	466	
9671	824	120	
5911	2763	3627	
1425	7627	7886	
9613	654	-18	
9502	198	296	
9232	1038	595	
1844	7977	8629	
7698	2265	1822	
9233	478	1032	
5104	5696	3702	
1055	9008	8324	
9180	1367	1012	
2357	6808	7693	
6692	3847	3272	
4172	5865	4898	
2960	7948	6370	
2306	8439	6643	
4346	6392	6170	
7385	1864	2642	
9944	123	141	
6531	3823	2746	
745	9781	8826	
9862	-162	67	
7052	3427	3025	
8626	1403	1783	
2323	7329	8788	
1332	8912	8571	
4409	4974	6906	
190	9939	10017	
4546	4556	5910	
1155	8379	8816	
8060	875	998	
2562	7053	7822	
9529	250	845	
8484	1566	773	
5244	4957	4052	
9712	293	605	
5404	5607	3309	
2649	6637	6985	
2603	6294	6615	
4371	5717	6616	
7272	2950	2594	
459	9026	9539	
6408	4867	2278	
3130	6038	6395	
6272	3979	4419	
8413	1575	768	
5247	4706	5238	
8184	1978	1556	
4439	5676	6411	
7198	4051	2265	
4727	5317	6051	
9699	-63	719	
6823	3121	3217	
7495	2091	2578	
8345	1088	2031	
7230	3117	3071	
5980	3796	4188	
861	9782	8434	
1794	9089	7157	
661	9481	9360	
6951	4143	4297	
7229	3628	3185	
5393	5047	4526	
8186	1077	768	
5833	4926	3209	
1432	9516	8269	
6990	3575	4042	
1841	7341	8324	
7261	2453	2999	
7299	3421	1987	
9210	966	1362	
9999	-17	-3	
5498	3414	4185	
165	9607	10180	
1484	9074	8036	
5448	4560	3536	
8951	251	1779	
6669	2980	4337	
6121	3909	4693	
4033	7338	5839	
611	9797	9873	
2589	8380	7515	
1395	8765	9028	
7437	2790	3471	
9605	592	435	
9228	84	538	
3167	6004	7830	
4660	6277	6052	
2873	6507	6494	
9954	5	61	
6100	2938	2852	
9333	1304	491	
1136	9549	9536	
7173	2588	3884	
4164	4873	5678	
527	9729	9702	
3438	7069	6495	
4570	4272	6313	
5701	4565	5627	
1124	9706	9128	
2937	6151	6283	
1775	7433	8110	
7573	1292	2972	
1627	9016	7637	
4603	5675	6169	
9641	-110	549	
3115	6194	7008	
5643	4781	4912	
679	8835	8704	
2993	6656	6649	
3999	4624	7154	
2385	7431	7041	
7239	2103	1545	
9959	-33	105	
9575	67	850	
3290	8021	6676	
394	9720	9655	
2909	7861	7697	
958	9418	9029	
4969	3937	6376	
3869	6016	6577	
3668	7046	7169	
2284	7059	6950	
5147	4125	5722	
6657	2856	4502	
8683	1517	1261	
8185	2330	1072	
5725	3612	4984	
8148	1007	1204	
1808	7420	8611	
7686	1669	1439	
370	9743	9980	
151	9910	9793	
720	8704	9675	
3115	6949	6536	
7347	2963	2616	
7978	1411	1176	
221	9921	9675	
8243	2423	1117	
9069	1016	1183	
6076	2675	2762	
4814	5875	3822	
6813	3521	3724	
1018	9575	8168	
521	9784	9650	
3814	5535	6825	
3912	4928	6043	
7149	2556	3897	
5715	4965	4418	
7586	1724	3120	
6391	2559	2372	
7644	2270	1283	
6957	3901	3767	
3526	5277	7804	
7788	2666	1920	
1066	9742	9677	
7324	2534	2808	
4630	5413	5291	
1700	9132	8649	
1638	9214	9401	
4646	6537	5119	
9120	820	1272	
9773	48	43	
5852	4660	3957	
9565	-82	-96	
4873	6348	5650	
5410	4491	5364	
6165	2546	4568	
2411	6811	7811	
5667	4597	4533	
3883	6203	7259	
7790	3110	1353	
5803	5209	3460	
6291	2700	4204	
6499	2555	4190	
1224	8787	8733	
4453	6058	6825	
9775	323	180	
2231	8576	8688	
6463	3994	2965	
1524	8297	8862	
7104	2120	2009	
5108	3989	3913	
8959	1740	300	
4538	6615	5001	
941	9824	9680	
125	9646	9976	
1155	8163	9586	
6149	3608	4963	
4751	5405	3960	
2342	8682	6940	
9465	506	806	
9890	356	362	
6033	4275	3494	
3264	6866	7464	
8873	1168	1498	
1093	8253	9578	
174	9922	9863	
6169	2571	3257	
7816	1245	2847	
2446	6439	7845	
1106	9178	9726	
8733	1280	1145	
6168	2757	2545	
9287	582	723	
3406	7368	6787	
1358	9078	9385	
1983	7716	7853	
1584	7838	8008	
6438	3105	3400	
4296	4884	6667	
1641	8065	8517	
7073	2199	3919	
8028	883	888	
2757	7224	6043	
8544	649	916	
450	9290	9257	
7170	3197	2497	
8990	247	1295	
1946	9048	7932	
6726	2559	2423	
9952	-65	191	
1829	8742	7199	
9311	875	791	
6844	2721	3711	
8707	2087	1994	
4030	5428	4943	
755	9391	8583	
1921	8546	8214	
4762	4580	4712	
9061	959	551	
4426	4538	6370	
8386	1157	1209	
1262	9053	8414	
1742	7439	8561	
6744	2021	2761	
6543	2192	2448	
7965	2688	2367	
3168	7084	7171	
1243	9314	8710	
3359	7186	6639	
7380	1441	1679	
3096	6232	6131	
9288	38	916	
5679	3696	4691	
8041	2857	1925	
4103	5945	6394	
2489	8296	6868	
1886	7255	8600	
6153	2828	3936	
1540	8897	8414	
8307	2308	2678	
8244	1620	884	
5222	4399	5591	
1099	9297	9774	
4816	4423	5225	
158	9850	9975	
1456	8963	8123	
7944	1114	2933	
2627	7495	8403	
3996	6540	4944	
6697	4028	2822	
1646	8847	8326	
6675	4591	3232	
3960	7111	5081	
8894	470	395	
2406	8090	8508	
2063	8163	8194	
8371	606	589	
1920	7059	8527	
799	9294	9788	
1735	7464	8626	
6744	3097	4445	
6782	2734	3195	
281	9579	9749	
2307	8282	8461	
1324	9437	9517	
7886	1024	2894	
343	9350	9251	
5031	5900	5715	
3176	8052	7346	
7832	2371	1977	
5783	3451	4949	
4823	4378	5734	
1455	8667	8329	
3896	5228	5427	
799	9362	8834	
1744	7322	7474	
7554	1945	2541	
442	9139	10055	
5758	3334	4538	
1842	7856	7822	
7905	1513	2689	
1149	9125	8899	
602	9596	9648	
2489	7860	7412	
4526	5878	4116	
8434	1409	1007	
5077	3923	6079	
5695	2982	3734	
8784	1278	449	
8362	2483	688	
914	9824	8608	
453	9662	10049	
4907	6395	6364	
7316	1727	2459	
4413	5605	6001	
799	9340	9192	
9141	1221	1246	
3814	6666	5417	
4315	4903	4892	
4641	4621	4290	
4438	4789	6244	
6463	2619	4024	
2578	7195	6312	
817	8959	9119	
2721	7963	6111	
5034	3924	5025	
6481	4318	4704	
5886	5279	3214	
2955	7582	6494	
9843	234	74	
7162	1644	3413	
8355	1203	2456	
6658	4120	2943	
9664	658	20	
4491	6439	5171	
2900	6099	8125	
1883	9058	7221	
6957	3864	2881	
1760	8993	7820	
5694	3888	4159	
3970	5404	6839	
6672	2972	2869	
7295	2547	2676	
1389	9259	8290	
1722	8663	9287	
7579	1555	1436	
7945	927	2284	
3843	6962	6662	
2853	5938	6417	
2905	7503	6922	
5882	3004	3964	
9015	1101	1066	
3910	6868	5998	
534	9540	9680	
4120	4636	4749	
7597	2459	1525	
4617	5153	5987	
2121	8505	7526	
8467	558	1487	
1077	8719	8656	
1156	8734	9342	
559	9505	9749	
8889	707	428	
4274	5358	5332	
6228	4427	3622	
9281	1399	1074	
5951	4119	4040	
763	9723	8854	
7166	2521	2384	
988	8264	9107	
714	8973	9141	
1219	9586	8084	
8955	797	1042	
3493	7500	5844	
218	9409	9422	
3582	6657	5168	
9002	1701	225	
7306	2725	3577	
8479	599	1741	
5356	4193	3733	
4196	6604	5020	
5555	4041	3279	
9575	426	764	
3237	5529	7069	
2480	6899	7897	
2443	6487	8263	
1903	7785	8727	
2877	6351	6191	
5165	4389	5592	
5435	3932	5680	
5109	4498	3538	
3239	7895	5654	
367	9597	9818	
9674	226	-86	
2304	7876	8606	
4240	5712	5116	
2016	8216	9069	
8159	1506	2879	
3879	5119	6369	
797	8502	8466	
3129	6647	6161	
9048	1465	1235	
5993	5177	3499	
5739	3453	4504	
1161	8340	9662	
6983	1883	3330	
2502	6503	8371	
5037	4520	5440	
9137	1167	105	
361	10092	9948	
4895	6384	4901	
6629	3778	4655	
8614	1051	1892	
2131	8609	8002	
9508	645	367	
3966	6585	4991	
230	9929	9412	
9690	626	738	
1571	9059	7556	
5565	5810	3364	
6581	3588	4727	
5182	3654	4119	
1608	8296	8531	
9710	599	503	
8586	506	959	
2995	7140	7553	
2743	7300	8505	
8922	240	641	
7231	2820	1830	
4808	5208	6159	
9146	549	595	
6458	3689	2902	
5704	4107	4417	
1454	8028	8049	
5540	3205	5447	
3428	5527	7355	
6785	4159	2571	
3579	5837	6351	
1224	9265	8868	
7418	3302	2738	
1230	9101	9593	
7229	1653	2851	
3973	5234	5977	
64	10036	9768	
1708	7505	7828	
7487	2118	3637	
3935	5734	5816	
3351	7447	7040	
5891	4265	2791	
8603	1442	1963	
7111	3730	3241	
9793	-176	251	
2991	7856	8277	
3205	7953	7828	
3103	7344	5931	
1359	8040	7975	
1928	7794	7913	
5891	3690	3873	
1538	9049	9232	
2992	6070	7007	
5094	5009	5436	
6929	2538	4112	
4827	4309	4071	
7253	2619	2764	
9653	-80	281	
5124	3545	3840	
5195	4673	4440	
8693	1621	648	
3613	5373	6334	
2227	8528	7156	
6782	4537	3738	
4959	5912	4784	
2081	8186	7638	
2280	8081	8889	
468	9494	10023	
9206	982	452	
9799	308	400	
7473	3209	2968	
1300	8963	9394	
5397	4131	3688	
4202	5135	5428	
8720	428	1185	
8099	1833	1377	
263	9564	9655	
7534	1965	3185	
3740	7137	5444	
2255	7605	7740	
2050	7363	7229	
4712	6494	4504	
164	9744	9612	
5390	5081	4010	
2034	8655	7726	
6296	2819	3487	
4744	4165	4288	
133	10157	9762	
3556	7767	6412	
8808	1652	1763	
6694	2815	4337	
6751	2497	1974	
1818	7967	7352	
2295	8397	6769	
909	9070	9308	
1216	8875	8753	
4066	6608	6341	
7795	2787	1810	
3438	5735	5996	
8470	761	2403	
7318	1778	2954	
3533	7457	6075	
3950	6128	6305	
3760	6097	6985	
3043	6293	6481	
507	10016	9451	
7010	2309	2846	
46	9944	9778	
1698	9128	8435	
5606	3921	3059	
7279	2311	2188	
1792	8203	8549	
4936	5729	5393	
2819	7752	5975	
8909	264	733	
8737	1217	1274	
130	9737	9722	
8227	1008	2597	
4929	5707	5522	
5982	3144	5342	
7908	2854	1401	
5691	4723	3224	
4887	4063	5804	
6590	3563	2565	
8488	1350	1526	
4224	4709	5620	
7149	2337	2635	
569	9491	8839	
7543	3429	1710	
4036	6478	6710	
9968	142	47	
6377	3599	4674	
8244	1378	1506	
1837	7914	7839	
7591	2058	2975	
843	9896	9510	
3741	5090	6567	
2174	8715	8724	
5651	5003	3752	
1588	9054	8907	
9239	147	670	
9765	371	370	
6307	2907	4857	
6152	4114	4641	
613	9428	9929	
645	9080	8938	
3022	7413	8082	
4620	4062	5704	
1570	8999	7434	
6668	2203	4010	
6054	4403	3965	
6395	2961	3068	
9112	1340	1194	
743	9188	9645	
7988	2592	1950	
8216	1041	1464	
9762	238	184	
931	9653	8486	
8114	1802	908	
8230	2447	2581	
6494	4749	2537	
1708	7252	9208	
2847	6955	6576	
6111	2946	3930	
5019	4219	4186	
1686	8653	7836	
1432	8245	8809	
6600	3903	3590	
3211	6821	7604	
3622	7257	7176	
2442	6569	8669	
8087	1747	1890	
6241	4107	4436	
5402	4701	5254	
807	8987	8960	
9208	930	987	
9284	921	1145	
7851	2566	2111	
2596	8617	6841	
5665	5314	4328	
1232	9545	8940	
4732	4895	4050	
5521	5020	5327	
7266	2846	1562	
5214	5074	5622	
8889	1250	803	
2247	7517	8746	
1804	8052	7516	
9994	1	-5	
4791	5346	5028	
2163	6810	8482	
2516	7281	7762	
1406	8804	9570	
2820	6849	8182	
8254	1113	894	
7633	1799	1351	
6854	2810	2912	
9479	324	458	
5763	5459	4206	
4083	5844	7042	
6568	2287	2478	
3677	6351	6287	
2569	6869	6664	
1843	8693	9176	
3273	7895	5490	
232	9646	9542	
871	8717	8653	
3315	7460	5835	
253	9543	9936	
3288	7174	6643	
1254	9173	8072	
902	9298	8771	
7537	2361	2922	
6111	3906	5232	
8908	1093	1307	
4383	5954	5334	
4178	5968	6064	
2569	6994	6790	
7124	2428	2311	
9659	183	82	
7713	3297	2510	
7118	1752	1642	
8380	1073	1240	
