8979	82140	
51459	34661	
27726	62923	
69376	23316	
74958	13911	
37755	55994	
5454	84279	
44768	41489	
52147	40338	
46295	43679	
4882	85200	
71070	17951	
9215	82391	
19449	71628	
64704	28406	
70688	22089	
27860	62240	
22910	68657	
72508	15852	
48452	40484	
30192	57100	
55315	31562	
35647	57547	
60824	27382	
67078	19535	
6887	83732	
15126	76770	
8725	81666	
83760	5016	
84014	5962	
33047	53819	
14332	78294	
48219	41953	
57501	32887	
16142	75701	
22774	65937	
23305	64033	
14541	77909	
81617	9212	
86547	2534	
12407	80177	
81858	9008	
74949	12820	
65792	24279	
37427	54046	
70407	20234	
28893	57495	
615	89003	
212	89940	
52680	40460	
22223	65069	
8473	83794	
70810	20931	
34147	51980	
57461	30138	
60430	27676	
22717	68879	
32086	57301	
18579	71285	
8172	81289	
71043	16407	
11873	78144	
193	89929	
346	89357	
12015	80531	
80124	8375	
7491	80571	
87268	1320	
76359	16368	
80307	7498	
69089	22366	
78395	9966	
432	89591	
30526	60306	
61872	28772	
1174	88868	
54021	33467	
7768	80411	
89650	444	
86284	2457	
67300	20230	
80479	10542	
28263	61389	
16097	71741	
67254	21617	
51854	36120	
52906	33014	
55893	30712	
23248	69862	
44846	45000	
29003	60202	
47474	42958	
83613	5817	
55402	37783	
89967	145	
1233	88291	
89096	1352	
30001	60824	
72817	15022	
80775	9476	
30720	56648	
77116	11941	
545	89781	
84093	6287	
51803	34019	
77329	10176	
8347	81538	
72276	16702	
57326	31392	
69060	24133	
75604	13108	
15015	77482	
29968	58589	
24101	68299	
60868	25313	
24928	61924	
2057	89074	
12654	75285	
48859	38496	
49069	38177	
39032	46978	
27989	65926	
89359	1254	
14818	75264	
86750	4783	
86962	2935	
36661	57095	
63821	22715	
528	90062	
701	89576	
43873	42849	
82282	7990	
65092	26991	
4759	83901	
30254	60974	
72464	17201	
71794	18842	
46105	46566	
88314	927	
81205	8270	
13870	77688	
77128	14002	
4642	86514	
60866	25738	
21599	65443	
12930	77550	
16102	76217	
61764	26826	
