2474	1367	1424	
5782	4651	4600	
8914	8659	9211	
9027	9219	8831	
8097	8383	8525	
2313	2664	1498	
4846	3729	4432	
5673	6625	5948	
9479	9433	10070	
8522	7606	9206	
2727	3468	3949	
6066	7366	6990	
5375	5396	6671	
193	15	-89	
4663	6006	5748	
8649	9388	8720	
5033	4356	5706	
9777	9943	9841	
5119	5624	4298	
4715	5080	5073	
948	193	641	
8268	8544	8944	
3878	3071	4312	
8597	8977	7894	
1919	1843	2657	
2238	1313	3075	
7108	6041	7307	
4400	3977	5195	
1013	669	328	
4133	3015	3556	
6280	5100	7306	
3346	4467	2624	
8153	8455	7828	
687	655	942	
8772	9037	8891	
5990	6780	5276	
7438	6921	7631	
3459	4158	3586	
504	690	733	
5289	5921	4828	
7264	8460	6277	
3685	2956	4033	
2642	3528	2744	
6091	5839	5985	
5112	5510	5409	
8956	9065	9310	
2196	2202	2218	
8508	8848	9122	
7116	6559	6618	
3297	2728	2689	
5359	4762	6519	
142	42	144	
5734	5758	5492	
9364	9140	9947	
7002	6067	7974	
1176	1779	490	
9413	8958	8875	
9850	9721	9662	
8260	9057	7847	
3016	3418	4167	
3224	4371	3417	
2712	1654	1775	
5472	5464	4912	
1033	728	267	
2932	2377	2081	
5804	4840	5901	
9270	9406	9195	
1867	1622	1052	
1777	1888	2808	
6909	6099	6823	
1976	1465	2764	
4624	4944	4346	
3555	3365	2380	
7575	7744	7186	
8188	8919	8907	
377	577	-115	
556	231	844	
7701	7406	6670	
5020	4001	5149	
4436	3299	4499	
1448	2147	1074	
8330	9174	7396	
2024	2766	2404	
7671	7022	8195	
4734	3809	3401	
1097	865	1186	
2968	2047	3888	
9511	9674	10043	
7418	7242	8387	
7887	8937	7838	
8543	9351	8221	
5391	5707	5991	
288	735	686	
7819	8597	8657	
3568	3002	2284	
32	-24	-50	
393	277	683	
9956	9829	10120	
6630	5822	5894	
3662	2551	3603	
1535	1363	2276	
1910	2819	1499	
3862	5044	4017	
3094	2005	2788	
6180	6221	5649	
9983	10002	9953	
9217	9571	8671	
6918	7567	7095	
7102	8021	7781	
3817	4840	3597	
4931	5387	6036	
4541	4901	4322	
9903	9730	9839	
7078	7378	6726	
6484	7101	5979	
3858	3526	4217	
6489	6931	6756	
8740	8638	8469	
3473	3371	3914	
3024	2975	1883	
5476	4089	4239	
1377	1985	1221	
4875	3934	5958	
8830	7945	8702	
9711	9448	9363	
7684	6607	6551	
2565	2137	2519	
1333	1781	779	
8194	8452	7586	
5419	4319	4486	
7574	8025	8019	
3215	2319	3512	
3042	3070	4118	
8932	9618	8440	
7454	8103	7837	
1710	2565	1139	
2309	2496	2117	
6445	5229	5524	
5731	5495	5101	
8468	8105	7863	
2001	3000	1009	
7196	6253	6743	
7433	7799	6344	
5092	4992	5184	
1060	825	933	
2672	2395	3831	
5545	5961	6151	
9875	9762	9892	
7484	6540	7831	
5287	5983	5976	
3407	3293	2583	
7162	7649	8303	
1566	599	1853	
3367	3177	2716	
1769	2240	953	
8856	8926	9185	
7301	6820	6127	
3046	2506	3488	
4811	4007	5189	
5291	6611	3927	
6781	6028	7841	
3076	2214	1794	
3402	3107	3859	
4734	3644	4349	
3267	2522	2530	
4628	5498	4878	
4131	5133	4337	
9592	9915	9530	
7196	6027	6353	
5225	4484	5171	
3179	3511	2021	
6274	6706	5495	
3519	4509	3662	
1079	1157	475	
124	-21	-58	
6641	7903	5518	
4492	3144	4218	
455	10	1	
4384	4997	4149	
4588	4835	3559	
8416	9065	7712	
1897	1140	1860	
3076	3595	3230	
73	-113	285	
358	156	169	
4255	5489	4371	
2471	1405	1411	
906	224	453	
783	447	800	
9462	9077	10008	
7973	8854	7483	
4209	3565	4838	
9941	10071	9782	
7121	6754	6555	
5153	4991	6295	
4607	3235	5478	
7908	6798	8529	
8739	8209	8799	
741	1113	1103	
9377	8849	9898	
9717	9590	9727	
6193	5405	5426	
6600	6904	5383	
5899	5710	4862	
4407	4506	4965	
7794	7969	8099	
3093	3399	2477	
7004	6122	6175	
1678	2559	2056	
7486	7113	7524	
9831	9512	9984	
2181	2739	3330	
7684	8619	7052	
6898	7680	6625	
7721	7016	7914	
6478	6300	6952	
8335	7908	7661	
1130	1357	1120	
6202	5580	5403	
3340	3213	2777	
5362	6515	4713	
5235	5534	4886	
4128	3363	4942	
7039	5788	7498	
3994	4324	4869	
8679	9485	9534	
5946	6001	5919	
47	197	-114	
3395	4372	3205	
2175	2403	2104	
7890	7741	7764	
9453	9010	9952	
1266	794	1444	
2063	1459	1404	
8819	8153	8430	
4964	5563	3590	
6768	7435	6354	
2516	3101	3570	
7964	8035	9076	
2160	1427	2710	
9471	9094	9626	
3256	4352	3459	
2347	2239	2267	
9276	9624	9535	
3602	3303	3026	
2794	1844	3514	
7683	8493	6873	
4189	4302	5143	
