1498	17800	
11417	7074	
5755	12731	
1285	18702	
2034	18538	
7750	13709	
17839	1713	
14877	6829	
15367	3836	
8404	13517	
3607	15938	
15332	5100	
5112	13869	
19930	7	
600	18928	
13707	5875	
4860	14397	
11654	10114	
14240	4403	
5124	13602	
10810	8703	
1164	18040	
5784	12726	
13556	5244	
2673	16112	
7640	11236	
4143	15718	
17513	3070	
7920	13795	
17189	1652	
1659	18796	
9276	12499	
1066	18055	
12662	7761	
14734	6296	
5568	14948	
134	19729	
8992	12208	
5846	14871	
6791	11966	
10590	10672	
4473	17109	
15427	4489	
3588	17280	
8119	13285	
11100	9969	
5276	13582	
1020	19553	
18268	858	
282	19523	
9061	9226	
8819	10550	
15498	5288	
4073	17274	
155	19554	
8640	12139	
12049	8688	
11018	8047	
9665	10283	
3539	16699	
16429	4627	
4086	17124	
4754	15274	
7624	13660	
4703	15686	
17794	1418	
13701	4647	
14326	5537	
7557	13912	
4036	14474	
5425	13724	
15556	3891	
8526	12878	
3349	16869	
12497	8604	
7005	12715	
18658	1213	
9336	11082	
17263	2907	
2062	17377	
7114	12402	
13716	5885	
3656	15572	
235	19808	
19473	0	
17724	2529	
5705	13008	
6140	14091	
1392	19349	
9041	10481	
6819	14336	
4120	15714	
5315	14556	
4990	14147	
11689	6785	
11976	9260	
15592	5835	
13573	7909	
11452	8101	
3012	16069	
16928	3406	
12002	8137	
18013	2576	
2821	17980	
2574	18492	
10719	11230	
2210	18344	
18509	1591	
3333	15890	
2519	18060	
1	20009	
19335	1173	
9800	8500	
16417	3126	
9277	10360	
19808	331	
14404	4796	
10661	10228	
4145	16405	
10951	9112	
6446	13402	
2410	18059	
11494	8923	
14095	4288	
197	19522	
14637	4782	
5202	14558	
3532	15203	
12990	7911	
919	19621	
18578	2015	
6529	14290	
18267	2522	
5441	15752	
3810	15256	
6820	13167	
13800	6604	
7941	12217	
12839	6348	
5764	15616	
7322	13695	
6801	12573	
13532	7046	
8468	10704	
1973	17906	
1504	18433	
12482	8354	
