29283	29369	
15204	15825	
23800	21891	
11617	10723	
12700	13405	
6974	5624	
6022	7142	
28901	28897	
12377	11722	
8770	10173	
9162	8817	
7032	6356	
1480	1234	
19978	19183	
16092	16392	
21502	20418	
7386	7986	
24870	25166	
25854	27267	
20514	21782	
17751	16774	
8402	10256	
15518	15224	
24572	22792	
15298	13183	
8304	6839	
4712	5785	
25071	25263	
9699	8199	
17335	16901	
10558	8517	
23269	24746	
27862	29070	
27780	27929	
28700	28471	
19076	19040	
20389	20444	
6727	4725	
4283	3635	
24555	24968	
16945	17621	
24515	24402	
8536	8769	
2892	2734	
24206	23345	
7709	8526	
10274	9228	
12853	13006	
15619	15220	
29891	29913	
15411	14245	
2090	1165	
12918	14296	
14529	15238	
17311	18892	
12313	9981	
10574	12766	
25337	26085	
7288	6473	
17323	16728	
26478	26420	
22537	23297	
3782	5225	
4494	4165	
2504	3021	
14653	15750	
9387	8394	
2877	2313	
17098	18020	
1179	1180	
2053	1935	
26035	27611	
25959	25106	
10150	9572	
12894	13941	
8659	7405	
25218	25647	
19670	17502	
15290	14748	
22	19	
19041	17072	
16848	18709	
10145	11000	
21033	19117	
26169	26301	
4270	4449	
7993	6168	
9224	8914	
18397	19687	
24468	25909	
18201	19513	
29263	29067	
12120	11033	
26521	27122	
18737	16676	
23825	22563	
20686	20930	
25958	27583	
26689	28159	
19262	17763	
16255	15114	
15058	16957	
17213	18356	
28454	29023	
9388	8143	
12579	13725	
17194	15344	
26364	27500	
3108	2204	
14412	12288	
24051	22145	
13429	14925	
22394	24350	
25891	26606	
6365	5638	
16249	16883	
3866	4313	
10239	9500	
8207	6404	
23807	24473	
9751	8023	
11386	10916	
19319	17239	
18240	18583	
20248	17996	
26572	27174	
15091	15469	
11335	11492	
24553	25279	
4278	4661	
26189	25334	
16529	18925	
20480	21801	
18294	20375	
23289	23445	
17568	15252	
12021	13521	
22188	22962	
18872	16736	
4949	5637	
10594	9617	
1131	591	
12970	14647	
3803	3970	
7746	9065	
15664	16058	
28311	27597	
23849	22239	
17097	16539	
21525	23085	
13370	14198	
23868	22445	
12614	14383	
8840	9687	
