11683	12376	
17500	18708	
3841	4282	
5418	6049	
3723	4613	
2150	1652	
1272	443	
1162	412	
7151	8559	
880	1555	
329	769	
19613	19544	
10636	12035	
8437	7796	
14617	13867	
19399	18900	
10366	9348	
5149	6421	
1005	1490	
7448	8499	
7535	5942	
3592	2150	
1266	956	
8110	6894	
17898	18439	
13170	14623	
6512	7732	
6206	6738	
13920	13701	
8514	7883	
4382	5808	
18963	19666	
16378	17842	
15549	16615	
16211	15253	
834	953	
9961	9052	
10695	12404	
15200	16748	
7439	6263	
8951	7891	
8829	6887	
12565	10967	
16136	16731	
18649	18875	
3387	3719	
7115	5343	
11090	10862	
2735	2138	
4132	2815	
11213	11549	
7580	8365	
13593	12040	
7765	6040	
5859	5418	
17689	18297	
1354	819	
17826	19034	
9861	11599	
5423	6252	
3365	2143	
17767	17018	
465	383	
4406	4290	
14317	12851	
15894	15830	
14969	14226	
12660	14054	
17064	17734	
6594	6767	
13908	14834	
7950	8159	
14570	14319	
10857	9367	
2842	3029	
18984	18465	
180	160	
18398	18342	
13925	12766	
13578	12643	
17243	18396	
6787	5661	
11682	11309	
19848	20042	
11979	10131	
2673	3364	
12180	13055	
797	668	
13787	13179	
9382	9758	
17765	16749	
6449	5141	
2866	3137	
9416	8534	
7276	5968	
3333	3842	
1205	418	
13673	14684	
8244	7057	
19389	19150	
8720	9746	
10494	8965	
8679	7473	
11779	10932	
8630	8643	
15686	15232	
14246	12749	
7205	8225	
12022	10824	
1143	2040	
18675	19098	
8402	8166	
17234	17129	
13870	13973	
833	472	
88	85	
7305	5943	
3175	2093	
11436	10295	
14284	15897	
154	-58	
16911	17950	
7499	8671	
19189	19932	
14418	15907	
3412	2576	
2798	4129	
7801	8658	
6775	5215	
5039	6664	
10037	8300	
4839	3695	
9976	9153	
19923	19956	
18506	17947	
3874	3534	
9537	7990	
19592	19869	
17394	17554	
1293	424	
10048	10909	
16138	14964	
1949	2618	
7048	6605	
15102	14889	
15811	15769	
19136	19524	
8921	10690	
18902	19230	
7235	5634	
16179	15844	
1016	999	
14486	15477	
14884	13251	
49	101	
17019	17812	
407	66	
9393	10520	
5084	3756	
1319	1742	
18791	19004	
16239	16200	
8807	9627	
8710	9640	
13263	11508	
16030	15043	
3956	5479	
4950	3609	
13330	12642	
7985	7284	
781	511	
7614	6108	
11741	9826	
9327	10362	
5449	6025	
13847	15050	
12323	12891	
2869	2018	
11608	11858	
991	161	
6854	5010	
7350	9153	
16838	17309	
11627	9819	
18958	18712	
2359	3479	
14381	15260	
13527	13966	
4645	5318	
18003	17836	
4812	5405	
9245	7272	
6813	8598	
11428	11631	
16763	15454	
10592	9020	
5347	4932	
19529	18965	
19084	18939	
5394	6886	
8599	8313	
16269	17541	
10871	11882	
2154	3071	
19397	19432	
19273	19836	
