29008	1602	1457	
15177	13732	14951	
18579	11065	9459	
3581	26157	27370	
27893	2773	2479	
1677	27896	28971	
3572	25729	27348	
12636	19106	15095	
5110	24507	23930	
2812	27312	26306	
18667	13543	9631	
457	29085	29637	
9975	20717	18557	
6973	22047	21878	
27756	2224	1379	
18769	9613	13455	
28741	926	896	
5996	23491	24451	
29171	902	1616	
22295	7001	9333	
8611	21501	23064	
26840	3151	3006	
19846	12060	10843	
2136	28417	28259	
18260	13580	9439	
17100	12880	12274	
25956	4192	3176	
8044	20382	20717	
26241	3507	4084	
15724	12045	14632	
17605	12823	11506	
9015	22980	22044	
10209	17612	22088	
21402	10640	7466	
9642	22121	20846	
19668	10755	10245	
17958	11573	9880	
18639	13144	12733	
19251	8497	10233	
20025	7766	8018	
25450	3288	5843	
2301	27658	26747	
10333	18776	21714	
8402	20419	21447	
11265	17091	19115	
29876	392	-27	
18185	10478	13391	
3569	27775	26874	
15700	16571	15331	
15720	15055	16361	
10401	20400	17327	
27614	3349	3248	
11134	17660	18405	
14193	14885	14748	
16205	12909	12197	
17527	11252	13558	
6307	24270	21998	
4228	24280	26794	
7307	23656	21482	
6936	23283	23141	
12678	18860	18038	
440	30062	29625	
13648	16134	15319	
22616	7907	8232	
25394	3314	6042	
16444	13937	14074	
14034	18108	17038	
29557	226	-122	
25631	3356	4752	
6291	24409	22266	
18445	9841	12465	
26506	2091	3465	
19010	11110	10447	
18473	9762	12911	
13183	16605	14499	
11103	17926	20918	
26786	3800	2165	
18144	13109	12399	
23975	5779	6051	
19090	9320	11975	
28362	1077	2249	
4531	24212	25416	
321	30141	29261	
12517	19472	15338	
6656	24766	24595	
27866	2247	3020	
29757	229	588	
20497	8675	11679	
29553	-122	303	
2312	26607	27982	
29520	1076	318	
19727	11063	12055	
380	29391	29422	
16087	13226	13090	
25369	4545	5619	
2917	26745	28267	
24132	7304	7387	
19478	11192	11338	
24487	4618	7123	
23899	4791	4646	
3248	28070	27902	
14085	15589	17950	
20644	9646	7917	
27772	3293	1606	
16202	13581	11967	
