20262	21102	
49497	50015	
30223	27603	
42373	42930	
37012	39542	
10304	11124	
2709	1876	
38636	40675	
37022	37700	
31648	34016	
4741	5353	
44222	43466	
15515	14634	
28431	29428	
39500	40866	
26599	27630	
16057	18321	
9689	10456	
25904	27000	
49866	49677	
32815	33132	
44897	45599	
32792	32940	
41680	40850	
40906	43071	
35807	35715	
18710	19884	
14391	15759	
37545	38510	
30357	28851	
25295	23322	
41654	43870	
21307	21570	
17007	15036	
629	95	
18397	15765	
31273	30836	
11652	11876	
38411	36815	
32840	34554	
25770	24166	
42080	43657	
2529	1283	
14493	15233	
29858	29578	
45177	46445	
3310	4065	
34926	34744	
35984	38395	
12917	10786	
9225	10028	
15496	16664	
28963	29894	
42911	44873	
22938	24482	
48541	48650	
1024	1590	
37001	35676	
17305	20247	
46145	45735	
12607	13763	
28601	28963	
10734	10875	
44	183	
36499	37980	
41117	42768	
47079	47207	
30057	32220	
46809	45706	
13176	12629	
9503	8731	
8529	10188	
24194	23263	
41014	39779	
93	62	
6123	7069	
76	259	
43084	42970	
4618	5536	
24259	21429	
32409	35276	
10784	11795	
46171	44918	
30469	30331	
11017	13056	
16181	14443	
36337	36457	
9388	11396	
27010	28396	
3699	4887	
35343	36809	
44085	43234	
32099	29641	
42112	40093	
34064	31874	
37931	36226	
32827	31096	
37667	36119	
6424	6325	
46396	45933	
37160	36293	
1218	475	
5755	7428	
132	120	
34636	37268	
46674	46274	
33902	34626	
17261	19614	
4646	6191	
2615	3541	
14239	14514	
39811	37743	
6518	4990	
27392	27489	
38401	40914	
38973	36688	
39636	40748	
5944	5390	
36589	38095	
8806	9881	
4514	4018	
18418	19802	
9697	9132	
25303	22355	
43310	44857	
6125	4906	
21199	18688	
3602	2614	
27327	30037	
49123	49904	
18511	18434	
35606	36867	
8713	10473	
28949	31826	
25209	28250	
8011	7202	
37414	36474	
37010	39344	
8996	6909	
44947	45873	
31670	31758	
32455	34896	
42491	42829	
31997	33177	
32254	34815	
40876	42342	
39319	37774	
17684	18306	
32497	33385	
27664	26562	
40397	40622	
26464	28883	
35054	36774	
22787	20248	
17861	15744	
748	715	
1626	1042	
17110	19246	
41910	43328	
43527	43947	
11480	13506	
15790	16259	
8180	7531	
26882	27183	
48734	48024	
13636	13815	
25769	26241	
46775	45507	
49255	49657	
10280	8001	
5982	6163	
16902	16877	
45451	44874	
38389	38642	
42915	42906	
38237	40084	
38871	41253	
4738	6300	
11467	13839	
36071	35176	
13040	15293	
6045	4892	
43830	43760	
48124	48024	
15176	13749	
43537	41732	
29991	31958	
23959	25123	
27281	29292	
33557	35475	
29607	32647	
34473	34338	
18625	18189	
37726	38058	
23988	20919	
42945	40904	
2131	3050	
39527	38051	
21171	18788	
30955	30503	
18859	17696	
12192	12756	
31354	32513	
12234	14709	
23762	23194	
18930	18375	
13896	16138	
37451	36194	
10925	11675	
42373	42140	
36423	35872	
48909	48527	
19752	21815	
1575	2093	
1432	949	
13093	12691	
10048	8764	
22338	20972	
37321	35048	
42489	43304	
9176	10622	
4284	2772	
31631	31325	
37903	35987	
5771	5852	
49658	49949	
13530	11687	
34876	37635	
16580	19254	
10465	11962	
32954	33010	
46478	45543	
7381	9402	
10415	8023	
22536	22327	
26205	23903	
39713	38014	
13243	15646	
15792	18175	
32981	35636	
3834	5133	
30997	31050	
13717	13619	
7847	5687	
27380	27199	
47536	48338	
43789	41948	
1141	1469	
43337	44955	
46133	46744	
12066	13283	
34720	35583	
49795	50083	
49255	48655	
45292	46269	
32989	32535	
14597	13247	
35782	37331	
44467	44154	
46668	47184	
39705	38070	
24259	27291	
25798	27247	
12879	14187	
7135	7534	
3271	3078	
49262	49989	
35204	34349	
9597	11935	
25636	25097	
24869	22037	
6219	7394	
40566	40699	
25144	25852	
17089	15600	
39242	38963	
47229	46531	
44372	42643	
12003	13164	
6638	5640	
30109	28559	
48117	47674	
34997	33396	
21922	20761	
27990	27143	
29037	31647	
45409	45478	
8386	9530	
2683	3260	
8413	10721	
11319	12089	
19751	22170	
40290	40889	
24663	26103	
4529	5037	
5566	5476	
41921	40743	
40618	39384	
4476	5590	
4114	4422	
4428	3321	
2603	3941	
33468	35639	
26881	26415	
4489	3212	
478	523	
27327	25091	
2012	3145	
42662	40752	
25469	22817	
36432	37613	
11165	13361	
12645	10473	
3985	4537	
35322	37734	
32635	31102	
31033	31516	
45017	43278	
29681	29170	
11160	13461	
4098	2611	
31896	34587	
31563	32015	
46529	47152	
10292	12100	
19793	16835	
14991	12123	
43038	42506	
48283	47447	
36231	36602	
39350	41288	
35966	34099	
24625	26301	
45821	47449	
12174	9490	
18143	17753	
42327	42645	
49918	49996	
3640	2912	
14385	15408	
8651	8105	
22811	25013	
26137	26972	
47231	47573	
35903	36031	
3587	3460	
34642	35556	
7604	6278	
17407	17208	
22643	24943	
32888	35666	
22555	20690	
24650	27558	
8661	9754	
178	-38	
15251	16340	
42269	40199	
19637	19033	
20965	23267	
32420	34578	
41024	40045	
12482	13685	
46554	47842	
37146	35430	
20910	22721	
15649	16269	
41253	40877	
1045	524	
46700	45931	
17877	18256	
22985	21196	
30758	30871	
10874	10271	
30756	31656	
13234	14626	
39355	39249	
40917	41369	
2282	1919	
35660	36977	
13596	14104	
10858	13376	
15567	13883	
44331	45127	
43133	42804	
1251	629	
23393	21297	
25560	22942	
19992	20642	
34127	35487	
25174	25472	
14359	12049	
46220	46778	
241	522	
39385	38001	
18795	19780	
24847	22976	
49064	49513	
17273	17127	
45187	44829	
31590	31703	
26066	24128	
31093	28536	
14116	14804	
48409	48921	
9672	9376	
33876	36711	
11332	12520	
