25300	53173	56344	
29961	50271	47230	
8113	72076	74152	
69820	12367	9697	
77872	1717	2387	
66893	10754	12095	
23236	58888	59410	
52662	28333	29199	
26110	50847	55312	
77746	1689	1150	
62838	18755	18736	
63804	16198	17110	
34822	46526	45065	
59419	22268	22278	
18243	64697	65046	
48140	30024	33208	
22485	59037	60766	
56237	23377	23681	
14121	66839	66870	
77981	898	1862	
35676	41390	42372	
71203	6733	7138	
53540	24022	29010	
76662	3024	3124	
67468	12808	9927	
9724	69913	71271	
60300	21245	21960	
1383	79013	78769	
10223	67555	68691	
20096	60741	62274	
78390	1521	1883	
3913	75387	76475	
39230	39480	43579	
65933	16696	11566	
66702	12248	12183	
41739	41123	41439	
35032	41443	42811	
77725	1538	1809	
48662	30781	30860	
54413	27538	21902	
69791	9773	10500	
79731	709	674	
64819	17018	13626	
35044	45994	41726	
67082	15443	14635	
59185	18599	19890	
20934	59808	57126	
31727	50716	48788	
49180	27004	28798	
23888	55677	58806	
13923	67950	66534	
67857	14727	12225	
42717	39966	36044	
29706	51926	46937	
51871	31927	27549	
10839	67164	68026	
42508	40424	35463	
5666	74001	72931	
62547	17293	18144	
79099	702	1690	
56070	24015	22859	
30623	47545	51867	
41320	42582	42483	
22215	55678	56685	
1888	79048	79058	
12618	68821	69200	
11381	68503	70705	
75845	5095	4409	
49837	27099	29327	
33562	43021	46248	
72776	7430	7019	
29943	51372	47739	
56909	21393	24798	
48228	32700	28985	
25088	53089	56115	
71902	5924	8233	
20932	59936	60661	
63303	18942	19306	
7585	73598	73558	
62529	19185	15232	
34336	42488	49004	
40148	38801	41130	
71289	9451	7321	
55574	24031	24297	
6208	73960	75333	
58602	22350	21494	
72767	8255	5208	
69088	9037	10595	
59868	17491	21507	
44209	34044	39098	
36437	46983	43608	
46003	31425	34170	
17505	64552	65040	
156	79509	79774	
24659	55833	52969	
19601	61869	59071	
3387	76172	75391	
18463	64037	58416	
8384	71936	73758	
38532	43485	39474	
76951	2558	2653	
24179	53912	55942	
78145	1861	1532	
27060	53043	55379	
50234	32912	31437	
52646	27772	28041	
21161	58862	58168	
31335	48745	51919	
63944	14293	13225	
37610	42153	43250	
46633	35235	29886	
50886	25581	30413	
2244	76451	77301	
52891	25356	24925	
75303	5464	6007	
23650	57098	59730	
25528	54075	50828	
27855	49995	50246	
67588	12816	14302	
36211	43812	39924	
36709	43344	39568	
60616	21130	21275	
61156	22168	21328	
3790	76646	76375	
21050	59677	57085	
15488	64198	66447	
5490	74524	75002	
7467	70913	70322	
47824	30096	32332	
64646	17182	15164	
67274	13166	12743	
25057	52739	56878	
14304	63759	68442	
5760	74368	74697	
7746	71176	73748	
36870	39827	44035	
1203	79087	78067	
1761	77969	79397	
31418	47533	47456	
705	78791	79325	
20522	62654	57394	
31815	45895	44711	
3703	77808	75964	
37890	38247	40253	
68596	14165	14031	
864	79950	79758	
16544	61103	61185	
72501	8858	5828	
28006	54417	49648	
40302	43045	42378	
32465	44947	43800	
34250	48235	46339	
32830	48731	43761	
60966	18453	16553	
17012	63258	63877	
68238	9870	11126	
2142	77555	77522	
38111	44292	38091	
29676	49168	47725	
4852	73428	74720	
69058	11174	8363	
45148	31428	37582	
19450	60066	58369	
31814	48969	46605	
65120	14537	16258	
1160	79203	78373	
40281	39695	40947	
64320	15534	15923	
37418	46000	41531	
56	79766	79930	
32916	45905	48271	
54220	28747	28548	
8458	72265	71413	
63330	17381	18194	
16498	64333	65314	
5731	74938	73680	
24050	54899	57096	
72938	7320	7290	
58654	18242	18287	
39268	37521	37853	
38146	39803	40836	
57276	26224	20929	
51668	25552	28682	
68022	14299	9395	
62239	19167	20332	
73527	6899	7989	
60564	18725	17842	
856	79472	79473	
64684	15314	17153	
8080	74053	73550	
64524	16202	15802	
26820	51787	52182	
29049	50876	52048	
42465	36944	37743	
64911	14779	14762	
48906	28251	33773	
53061	29313	26647	
17408	64135	63915	
69705	10114	10520	
53711	29336	26188	
36648	43709	40897	
56499	20179	22000	
39490	40054	39690	
41587	38858	35288	
16402	61835	66626	
59272	18623	18976	
20246	57658	58826	
75787	3991	2897	
30255	50431	52686	
68091	11704	13889	
