59094	19937	
54642	24505	
50772	30872	
286	79699	
52106	27469	
73674	4638	
27585	53745	
52631	27950	
34903	41395	
7040	74364	
13304	63763	
66129	15160	
67429	13196	
64336	16494	
3616	76670	
5575	75489	
78250	1584	
20911	57834	
5360	73039	
40842	37037	
59976	19294	
44766	31986	
12285	67909	
67556	11717	
20758	57304	
29508	54028	
14968	67908	
71191	9979	
42796	40941	
43407	32825	
72789	6628	
35164	41389	
29952	47403	
10202	72011	
33090	45633	
40798	37900	
41772	41048	
4882	76150	
35601	46273	
44796	33691	
61076	18453	
29753	52732	
17407	60013	
46113	30058	
43105	37112	
62860	14499	
44580	35291	
25901	53182	
76404	3578	
57245	26327	
32505	50853	
76813	4504	
57060	19573	
35065	43610	
72235	5962	
23124	59035	
32763	45148	
21064	58791	
19	80009	
67783	10873	
46479	30474	
30182	52800	
44114	35192	
62335	14618	
42447	39013	
65332	17442	
1685	78460	
72216	9365	
37620	41978	
8697	69741	
53671	24411	
8896	70707	
19060	64254	
55036	23659	
17638	64634	
30183	48562	
51791	27829	
33214	45154	
44086	32538	
29670	48791	
20256	59051	
64171	14044	
24122	54697	
62180	20115	
26469	52991	
736	79340	
40708	40582	
47543	31181	
173	80155	
51845	28643	
57961	21722	
65431	15716	
24495	55351	
24234	56283	
11888	68735	
22721	56533	
6299	75019	
74558	4525	
35322	47780	
9527	72534	
16814	65403	
79425	960	
66808	15125	
66289	16622	
68486	9150	
23261	57422	
34062	48356	
46100	36245	
46563	30409	
73060	8384	
2863	76268	
55771	25847	
11535	69096	
37750	43849	
58410	20339	
71662	6436	
67004	14457	
28305	54615	
37014	39210	
68094	11789	
52044	26570	
57168	19741	
25519	55891	
77650	1738	
18535	59007	
55112	23598	
78280	1248	
69098	8181	
11604	67117	
51845	26033	
28383	48772	
20412	59815	
14566	63465	
60549	20663	
36244	45299	
26801	53623	
21173	58360	
13744	67564	
39356	41650	
32168	47476	
51373	26335	
37537	43225	
50755	29783	
10552	69668	
70785	8454	
58980	18844	
30204	50791	
9978	70142	
4998	73780	
71093	7100	
74616	4557	
65504	14728	
63941	13706	
4880	75290	
9994	68134	
40932	39216	
69568	8788	
46410	30869	
52680	28524	
71863	8674	
3877	75157	
63393	14033	
76534	2312	
14308	66522	
24719	56377	
52453	26103	
59019	19325	
41752	37044	
30497	52851	
63726	16286	
40727	39966	
33271	48614	
67083	11262	
25708	51941	
3900	77716	
