9721	-151	
260	9637	
3419	7451	
9873	-109	
7198	3911	
1574	8193	
5304	5851	
9570	14	
306	9423	
8283	1390	
4302	6548	
8078	2875	
7888	1797	
5167	3939	
5973	3269	
8411	1514	
9012	1026	
2740	6094	
8800	1512	
9277	208	
6089	3529	
4534	4343	
7726	2513	
238	10079	
1498	8289	
4102	6654	
9607	513	
7829	1401	
2248	6790	
5951	5373	
3081	7715	
5097	4886	
990	9336	
4847	3773	
6386	4738	
2488	7162	
2906	7568	
7372	1558	
3504	7055	
1608	7754	
3381	6985	
311	9404	
8153	911	
5025	4385	
7400	1622	
8125	2507	
785	9895	
8347	2282	
8518	2400	
2	9981	
1168	7961	
2392	6960	
1450	7674	
4836	4534	
8744	1650	
8177	1858	
9317	553	
6417	4036	
7751	1791	
6788	1976	
1916	7413	
2673	7408	
1071	8862	
2784	6819	
8506	2363	
2167	7580	
7083	1847	
703	9040	
3995	6835	
583	9762	
5832	3415	
4151	4540	
2880	6598	
8556	1778	
3059	6071	
274	9767	
2804	8375	
8868	1874	
7490	3013	
1230	9108	
7749	1403	
4245	6969	
4975	4819	
8079	2689	
3374	6150	
2698	8478	
2479	8537	
4489	6811	
7799	1601	
2448	8298	
6056	4241	
368	9824	
9071	1209	
1108	9314	
1955	7257	
5726	4807	
6778	2890	
9871	94	
8027	1917	
5282	5730	
4882	3735	
3332	7950	
8956	275	
2975	6675	
5191	5992	
1417	8597	
4615	4859	
780	8727	
1039	9372	
327	9999	
3157	5719	
6538	2628	
7473	2713	
2964	7991	
9295	-6	
1615	7978	
7133	2572	
3226	7036	
2745	6123	
7896	2911	
3737	6935	
2210	7263	
68	9740	
2316	7366	
2965	7854	
3384	5463	
4425	6140	
5458	4319	
3524	5523	
2385	7180	
7566	2251	
4341	5694	
7609	3200	
7941	1097	
9894	94	
8926	305	
9497	117	
4525	5667	
8466	1295	
1819	8574	
3450	7704	
5768	3154	
6680	2259	
8620	441	
8374	2462	
2469	6643	
8124	1811	
972	9765	
3130	7411	
5121	3954	
2710	6430	
3761	7103	
9273	418	
1136	8448	
2493	8671	
