14067	33662	36498	
21558	30245	28127	
46079	3708	5252	
46678	4093	3240	
17531	33294	32946	
18358	29782	32935	
29425	22255	19113	
49023	719	1145	
32069	16333	17946	
31656	16570	15937	
12422	36715	35608	
3208	45362	47940	
11070	37048	39588	
2504	48669	48346	
44794	6153	4940	
24699	23911	27311	
46851	4522	1970	
12269	40201	36985	
38703	10245	12617	
71	50056	49952	
47351	2056	1891	
39369	11586	10144	
16799	31928	33807	
35336	12637	12108	
4356	45780	46852	
22571	24820	28079	
8358	39991	43772	
34226	16919	14351	
49586	-143	287	
38750	10141	12490	
6142	42704	43244	
3600	45113	46863	
29174	18398	18107	
1255	48074	49712	
10814	37783	40778	
2961	46027	46789	
26173	22713	22045	
7325	44159	43307	
29918	18609	20654	
48648	1955	1723	
919	49183	49914	
43341	7018	8481	
35107	12100	14520	
9816	42023	42564	
27099	20653	25974	
48072	1851	1845	
22509	30207	29656	
48585	898	2387	
25933	27077	23344	
35436	14413	16512	
2535	47770	46948	
18974	28007	31619	
49871	32	222	
44020	5396	4523	
49014	688	908	
12010	38554	39028	
32650	18171	19115	
6328	43767	45197	
41862	6034	7253	
1444	48240	48779	
27003	26095	23257	
29738	18064	18758	
33163	14825	14663	
19618	33240	28033	
40969	9368	9396	
35084	17746	17360	
25637	22962	23552	
34673	12750	17280	
2317	48802	46594	
22482	27783	30407	
14378	38302	32769	
1943	47667	47724	
30081	19213	17957	
9863	40521	39847	
27844	20652	23241	
33772	15086	18909	
14387	33528	33069	
19251	30847	28115	
11787	40070	40559	
35237	15041	13158	
8485	40163	42082	
8764	39339	43614	
5875	45258	43031	
10588	37348	39958	
37144	11837	13968	
46488	2349	4456	
8192	41203	42355	
6736	41817	42864	
45239	6242	4585	
46578	4379	3402	
21296	31180	30807	
48002	845	1664	
41088	8338	7246	
33869	16471	16287	
36177	11431	11203	
22466	28426	25654	
18408	30412	32868	
7132	43047	41449	
30225	16910	17013	
10680	38135	37783	
27154	20873	25844	
36784	14805	11565	
38443	13061	10428	
16910	30753	34609	
31961	17957	19929	
4515	45165	43994	
18558	31171	29985	
12587	37760	37397	
39187	9686	10064	
32975	16164	19960	
15581	35050	32147	
47676	1358	1986	
27462	25601	21220	
41616	9235	10080	
45636	2690	3288	
47751	2257	1090	
18230	31856	32522	
48287	2493	2431	
47096	2294	3261	
24013	28825	26003	
42358	5876	7313	
14766	32507	35233	
32194	18927	16913	
22045	28212	27473	
39790	10407	11607	
20052	28956	30154	
14956	36937	36655	
15079	33731	36900	
18438	30624	33177	
14802	32384	37173	
37475	10162	9981	
39379	13124	10987	
21602	29130	25299	
34908	13996	16934	
35111	17329	17614	
10026	38310	38984	
2002	48097	49101	
4453	44399	44190	
36134	14123	15639	
29297	23347	21823	
36704	12450	14263	
25461	25748	24362	
19368	27602	30962	
10194	42188	40931	
26503	24131	23607	
48106	2132	1584	
43409	5184	5216	
23105	25362	26711	
44530	6098	6990	
45633	2818	4151	
37833	14035	13197	
16132	36596	36592	
7181	41468	41641	
25052	26927	22810	
37497	14331	12893	
11536	38777	38890	
30283	21322	22465	
22161	29206	29461	
25238	23320	22182	
10167	40435	37450	
29213	20630	23535	
5703	44085	42788	
1539	47829	48756	
27713	24287	21698	
6946	42474	42422	
711	49603	49170	
44943	5664	3542	
15383	33497	33482	
24668	24153	22983	
46624	4380	3982	
43572	8277	6740	
10064	42036	39121	
10919	39787	38503	
22448	25667	26619	
47162	1528	4128	
26992	21779	22069	
20161	29780	30209	
33601	15241	19114	
46478	2807	2458	
31949	18780	15838	
49727	-97	171	
47241	3285	3848	
41600	10465	8165	
832	49641	48490	
1542	48349	48371	
37491	11771	11179	
18114	34625	28921	
38887	11266	10208	
6613	42100	43968	
30780	17822	20078	
8537	41837	39174	
12760	36990	35057	
48101	3095	1583	
3190	47450	46399	
45013	4560	5719	
24176	26716	28065	
24939	23036	27666	
45604	3601	4991	
6230	42591	44057	
3111	47839	46838	
