3128	25999	
10371	21020	
29917	-143	
13796	18038	
20018	9556	
26994	3460	
24685	6277	
5839	24700	
451	29168	
9361	18543	
1843	29265	
806	29642	
27676	2209	
6300	24156	
15633	15135	
17613	14184	
1008	28717	
14821	15837	
29688	189	
27355	3880	
5215	23383	
24487	4951	
23877	7227	
7401	20649	
5544	23089	
28237	1271	
19927	8211	
25864	2881	
5353	24863	
26319	3812	
24577	6718	
10642	17063	
24612	3603	
18659	11239	
7939	22318	
19522	11141	
7811	21609	
25879	5606	
4840	25794	
29747	-64	
6279	22430	
12915	16507	
21487	7645	
6308	25427	
14463	14889	
13696	15969	
14844	14524	
3847	25599	
22935	8327	
15903	15417	
4791	26163	
23134	7376	
14688	14327	
716	28987	
6982	24748	
28959	1044	
16998	14146	
9956	20711	
12420	19855	
8806	21271	
24449	6249	
29893	329	
3092	26077	
4444	26912	
7089	23049	
5330	24130	
4387	24653	
29433	489	
12091	19374	
26733	3017	
8370	23420	
21164	9112	
12061	20120	
25943	4914	
1163	28805	
27458	3332	
15386	12235	
28669	1282	
23151	8374	
15663	13215	
4504	24222	
1901	28569	
22268	8204	
10674	18603	
22660	8980	
7258	23194	
2487	28519	
7156	24526	
29347	560	
14857	13428	
10637	18847	
25527	5353	
18541	10921	
25261	3434	
7959	22063	
20083	10051	
8495	22036	
8033	20432	
25416	2845	
24596	6500	
17959	12132	
89	29728	
7238	21957	
21227	9382	
23221	4948	
14930	14276	
11358	18045	
27471	3237	
8497	20668	
2441	27176	
23050	5805	
2410	26930	
6638	24221	
9765	20062	
18234	9831	
1715	29342	
18431	12538	
16497	15126	
11604	19361	
15354	13725	
20387	8266	
10789	17872	
223	29635	
4518	26907	
21154	8878	
25847	4277	
27740	2169	
698	29124	
13163	18060	
27804	2267	
29431	233	
883	29412	
29822	196	
21692	9070	
24708	3730	
11206	19173	
23954	7104	
20265	10024	
25874	5356	
7282	24353	
16864	12728	
22708	5613	
6962	23121	
1425	27846	
20410	8100	
11900	18738	
23280	8691	
9912	19784	
5259	25407	
6599	23328	
18267	11616	
2581	27758	
4016	25257	
22152	6370	
23677	6163	
15420	14933	
15300	12443	
28990	1124	
14657	17436	
13447	16426	
14340	16018	
29839	263	
20507	10575	
24132	7090	
13184	15564	
11647	16845	
19389	11831	
8411	19769	
9893	18414	
28995	1798	
23455	8131	
10809	17883	
19781	11723	
3721	27042	
508	29820	
28364	1077	
6931	24083	
118	29603	
14429	15257	
28239	1520	
