41548	21178	
6401	53211	
48009	10346	
11045	47486	
48208	9704	
46256	15038	
54285	7338	
37565	21391	
3069	56527	
25757	37477	
51570	9222	
14779	44840	
58796	1550	
15991	45046	
6052	55251	
52912	7585	
7382	50970	
14407	43425	
28285	29860	
16077	46518	
40570	17476	
45702	13334	
8784	53126	
10893	47579	
58186	1927	
2010	56909	
29090	31229	
18407	38586	
40940	20157	
25721	31677	
56132	3917	
7512	54723	
14235	43759	
36004	25816	
39696	20269	
52342	9133	
5954	54067	
17803	43213	
54206	7467	
17387	40028	
29933	26978	
41981	18352	
46787	15030	
7631	52722	
49719	8787	
26944	35126	
48107	9951	
59316	196	
4404	56573	
5929	56079	
17482	41966	
33075	26753	
40539	17600	
57894	3314	
14965	45904	
7432	53808	
22841	36085	
37249	25317	
48896	11491	
12622	46924	
1903	56952	
56440	3394	
2736	56029	
1134	59713	
30993	26482	
35249	22247	
48684	10248	
47827	9874	
30144	27950	
52631	7671	
51169	7110	
19647	38297	
5335	55358	
25214	34524	
31646	25648	
20795	39211	
33669	27557	
57345	1996	
28294	28970	
25768	34944	
11634	45721	
27787	29558	
3503	58091	
57641	1229	
32583	27652	
22767	37840	
41710	19202	
34002	28626	
41743	19897	
21591	37536	
39071	21307	
25412	33971	
47315	10352	
34244	23239	
20792	39397	
36904	22423	
47707	11030	
22383	39880	
41062	17091	
7461	50701	
42975	16038	
55111	6743	
43637	17941	
48351	13938	
6754	51377	
34347	27114	
44555	12792	
57181	3217	
35422	21540	
19538	43520	
25274	36973	
43910	13116	
55145	6657	
47712	11855	
16220	45174	
11990	47913	
38013	20412	
39143	19606	
38327	21210	
40952	16036	
16836	44112	
1172	58405	
57389	3734	
39442	22095	
19197	42325	
14911	45870	
53254	5230	
40542	21970	
36600	26117	
4450	56442	
57662	2026	
38845	20394	
52301	5812	
4806	55117	
24505	36471	
59868	-86	
22245	36374	
41479	20237	
48542	11223	
3458	54998	
19327	37845	
6135	54005	
28757	31718	
35695	24176	
35231	26569	
41959	19522	
21366	41503	
4278	57135	
333	59801	
24198	38279	
49278	9020	
19553	41589	
44318	13179	
15619	44954	
27665	35138	
4718	53991	
50805	6995	
25540	37196	
16882	40721	
54327	4876	
29702	30982	
53548	7067	
56660	2592	
48239	11410	
13320	48363	
45762	12322	
3211	55837	
11782	46269	
44100	15449	
47713	11680	
18506	38318	
1201	59144	
41164	19131	
53257	5869	
30543	27181	
36935	25699	
43758	13796	
22289	35856	
17112	44024	
43915	15933	
17066	44957	
22336	38777	
8684	53273	
5978	54663	
51608	7342	
9907	51912	
19098	40995	
59669	325	
34737	23298	
57457	2261	
22548	37481	
55617	2766	
10726	51231	
26697	36420	
49176	13345	
51552	6301	
41643	17212	
6385	53547	
37702	21318	
32100	29838	
26791	31364	
26368	31770	
362	59908	
34422	23626	
6353	55245	
38602	18576	
43474	15501	
5964	55189	
53840	5410	
29277	29159	
27563	30004	
50162	11814	
25322	32026	
9680	52851	
24489	35581	
51961	6755	
40663	17249	
57098	1847	
3894	56783	
2687	57081	
17818	40477	
50835	11359	
19840	42017	
19695	39399	
13236	45770	
35208	23479	
51921	6950	
19339	39373	
23754	36606	
48345	13812	
35930	24579	
48393	12126	
665	59216	
23685	36643	
22926	40135	
42908	15208	
16598	40749	
58624	823	
17953	44534	
33324	27607	
47043	14666	
46660	10931	
55411	4806	
21617	37830	
51215	9524	
44876	15193	
53604	4916	
49184	11994	
25421	32880	
55885	5552	
23518	38371	
58691	839	
36674	22577	
1817	58881	
17032	40429	
48	59952	
59877	-75	
6580	54706	
47864	13385	
40321	19367	
3445	58084	
41704	19761	
12456	45884	
18286	39332	
14977	43565	
48327	9193	
57727	2649	
14600	42466	
49370	10696	
28232	32008	
31728	28714	
7974	53244	
39047	19273	
30814	30728	
2482	56217	
55428	5296	
34780	25080	
51331	8252	
5070	53961	
3447	56257	
5031	56523	
32781	23974	
17262	45566	
32415	26590	
55625	2953	
58497	1038	
15253	42569	
55391	4583	
50703	11470	
4782	56936	
41401	19122	
5052	53902	
19902	37532	
28071	31810	
47215	14642	
55197	5085	
27309	29683	
27061	33792	
1076	58212	
28363	32995	
42318	15534	
47752	14673	
2817	57587	
26681	32923	
33373	25680	
34136	23468	
10079	47833	
43056	16956	
49229	9813	
41798	16174	
29125	27813	
34114	23134	
11114	48349	
49798	8596	
41167	17547	
28510	33144	
27716	31473	
15404	44789	
47155	10845	
10843	50183	
39711	17194	
55589	4139	
15623	46019	
24429	34617	
20718	42227	
48217	12875	
24474	34108	
12724	48109	
35369	25978	
45055	15821	
48521	10137	
45384	13178	
53234	8197	
41273	20555	
50319	8084	
42968	18108	
8276	49361	
31158	28565	
7863	50485	
50241	9327	
59559	406	
50760	10425	
29728	32181	
19956	37894	
10208	50358	
56548	2132	
23826	36401	
53060	6537	
16136	44900	
32235	27296	
4933	55528	
31265	26379	
13968	43878	
33679	25666	
46335	15126	
31001	28621	
51645	7573	
39269	19671	
24441	32289	
45699	12015	
29749	30372	
36938	21245	
14589	46170	
16520	44122	
7155	51101	
11469	48322	
36407	22953	
19973	39187	
56949	3617	
30261	28799	
12873	49559	
23887	35559	
5537	54451	
13621	43834	
52745	7460	
66	59823	
54462	5241	
56167	4050	
344	59439	
54991	5405	
51350	10861	
17102	43905	
33649	23307	
50317	9456	
175	59668	
23358	38127	
30893	28396	
53807	6476	
7163	51481	
8242	52929	
24079	33987	
43515	16937	
6583	55324	
33239	24565	
28156	33689	
21932	39115	
46189	16130	
30507	27815	
38596	22966	
51439	6321	
39506	22276	
3502	56808	
9394	49506	
44088	15974	
31747	27349	
26719	35401	
9241	49111	
12187	48601	
13902	47334	
33102	27719	
30059	31032	
59164	411	
55059	5820	
57072	3268	
53334	7267	
55455	4117	
20409	36967	
5259	55244	
9340	48806	
25008	37233	
12399	45045	
39106	18258	
19370	40999	
30222	30465	
41806	20525	
1553	59396	
11099	47496	
32178	24386	
47135	14703	
40693	18824	
19732	37804	
37285	25335	
26661	30330	
28085	28846	
4965	55314	
29167	28081	
17691	43703	
24762	34947	
357	60043	
54714	4738	
13671	45469	
55092	3111	
36798	26512	
11861	45958	
33826	23348	
50643	8517	
27069	36314	
30045	27095	
25334	36457	
39379	19047	
5353	54450	
30998	26395	
22831	40015	
38205	21548	
49515	8278	
59684	716	
54702	4584	
11829	50785	
12096	48451	
16596	43106	
51897	7470	
29409	34021	
43764	14118	
39070	19630	
13279	45725	
2106	57249	
13745	47134	
16268	45433	
50110	11399	
38503	22756	
21353	40196	
16615	43290	
5533	56242	
25220	32286	
47678	12453	
53113	8308	
29114	28841	
23713	37796	
57576	2480	
23633	34517	
16343	42632	
14496	45500	
2631	58070	
40266	18178	
2803	56960	
8514	51038	
57446	2793	
5749	52757	
5337	52723	
54214	6951	
44024	16085	
30506	30861	
26439	31591	
45532	11652	
15389	44899	
49109	9903	
24061	35366	
25041	31709	
29589	32331	
26457	32459	
16365	41542	
5194	54323	
22906	36949	
51937	9943	
6527	52467	
38061	24955	
37036	23692	
29562	32199	
49515	10715	
3523	57552	
59504	677	
209	59790	
36034	26180	
340	59703	
10169	47630	
38222	20525	
33863	26560	
30766	29741	
25877	31611	
18951	44025	
20784	41580	
54941	6946	
54807	6606	
41823	20038	
55354	5245	
11816	50645	
43130	17546	
20991	39841	
9411	51027	
46499	13813	
28371	30414	
43734	13421	
37679	21138	
23392	33619	
5733	55961	
19393	41853	
13685	43975	
29125	28323	
43855	13158	
35126	26481	
7831	50837	
37175	22869	
52600	8249	
35553	27542	
12725	49455	
24992	37344	
21472	40265	
29356	27342	
7893	53887	
21808	38792	
28461	32514	
41827	15013	
20377	39652	
43265	17492	
7422	51294	
53712	4782	
134	59570	
25420	32937	
42233	16011	
9510	52708	
43823	15776	
50593	7951	
30166	29692	
20070	39711	
36439	23307	
59982	88	
38913	24353	
15719	44212	
30952	29853	
10020	49320	
58004	3162	
49892	12654	
59485	231	
50482	8606	
20280	37955	
19142	43493	
43320	16204	
51606	6184	
47911	12023	
30028	32463	
10203	48521	
895	59369	
13132	44264	
29776	26814	
46599	15905	
44639	12869	
3315	57590	
58403	2169	
36184	26180	
13049	45423	
38293	18488	
7704	51734	
8606	49411	
7704	51032	
8089	50599	
41415	15562	
6952	52198	
12122	49057	
57323	1740	
46477	16095	
46526	15398	
32555	26778	
29124	29017	
51242	10883	
26996	30252	
26199	36870	
16242	42346	
13307	44718	
7575	53055	
31066	26362	
54984	4145	
52349	7901	
14677	46603	
58300	2266	
35061	23316	
48280	11351	
4505	54661	
27337	34755	
28359	33191	
53551	8212	
14182	44011	
46516	10804	
47134	14237	
45418	16633	
5111	53150	
35148	23617	
39152	21806	
1813	58197	
57694	3594	
9509	51847	
15589	42029	
21075	36869	
17721	39143	
52423	9876	
48827	10731	
40928	18434	
44668	15971	
53524	7433	
29746	32590	
46130	13888	
57561	1419	
39783	20459	
40530	19381	
46813	12780	
14439	48232	
50554	9367	
34008	23416	
39127	18449	
50492	9944	
44365	17347	
52063	9140	
1961	58447	
21905	36002	
34434	22465	
45244	13603	
517	59001	
13160	47728	
48583	9443	
26562	35599	
30785	31353	
13420	46262	
45549	16597	
34504	23427	
50049	10570	
57222	3531	
52924	8892	
5897	56110	
38128	19894	
5550	56432	
10321	49630	
54742	6164	
40491	22321	
56555	4144	
15908	46593	
18823	41289	
41274	15701	
4414	57135	
33479	25990	
59879	-77	
5549	53120	
21041	41947	
5580	56390	
25472	31788	
1534	57887	
1190	59016	
2526	57328	
38526	18302	
53801	6157	
46196	15689	
55198	6127	
55951	5502	
18439	41155	
4414	56862	
50131	8168	
25750	32283	
12253	50095	
54181	3797	
8398	53807	
38430	22780	
30571	31802	
41588	15441	
53499	7383	
28523	29693	
23117	33866	
2020	56908	
39179	18675	
15008	43408	
14094	45485	
38732	22302	
55142	5120	
15840	46334	
48180	13503	
24197	33232	
32650	28296	
52947	8994	
50979	6992	
18934	38358	
9793	52252	
1859	58383	
57648	3244	
28162	33794	
8056	51289	
33573	23221	
40334	20747	
46180	15049	
18838	44257	
45792	16793	
34743	27551	
13797	43792	
18174	40908	
41791	19784	
10120	47797	
13091	47282	
51438	6980	
4374	55033	
23821	33099	
41760	15608	
6029	53886	
43401	16239	
14863	44373	
26848	35747	
52070	6387	
37391	25053	
19468	39728	
29871	28936	
40175	22719	
17892	42772	
8180	52865	
36942	19951	
8588	53804	
10441	49553	
35639	23914	
18895	39630	
17261	43843	
50349	7616	
6728	54528	
50198	12008	
54493	6783	
52796	9435	
28399	30584	
14449	45440	
40522	21066	
39946	19730	
44772	12773	
56989	2647	
51834	9042	
17911	40530	
11875	50600	
16997	42588	
51335	7956	
34695	26313	
32206	27095	
12934	49231	
6599	52827	
41813	17023	
50498	10094	
33866	28123	
45205	15943	
49417	12424	
46112	16016	
31401	26500	
43633	16122	
14131	45439	
29385	31190	
43981	18832	
32156	27475	
8554	49605	
46438	14099	
56676	2619	
31776	30181	
20425	38780	
23639	37258	
32235	26020	
7269	52765	
30002	30034	
7489	52212	
39899	23302	
49816	9567	
55211	3213	
9773	51695	
23491	36690	
38054	23520	
46869	12531	
28497	31122	
1015	58386	
44882	15398	
19152	43965	
31446	26093	
48168	9609	
55378	6422	
18322	44744	
4987	53978	
50095	7864	
46884	11122	
17365	41960	
40391	21994	
6844	54214	
23576	38543	
44682	16265	
51092	7146	
46285	14738	
29442	29450	
45433	15029	
6916	53880	
28018	33260	
34719	27508	
9213	49168	
29020	30352	
26621	32735	
54132	6601	
36829	21984	
9319	51303	
29210	33419	
25956	34582	
35466	25965	
23981	33625	
14578	47085	
13063	47669	
29486	32196	
28230	30096	
59172	188	
41072	19590	
48831	13031	
42871	19876	
15412	47508	
22194	36725	
45278	12766	
31691	27951	
31266	31268	
51190	10651	
8733	51445	
5388	55627	
17171	42409	
34961	24172	
57361	3646	
55077	5685	
56158	4330	
41609	18475	
38334	22009	
48632	12120	
9926	50034	
19306	41386	
